gvkey,year,total_assets,market_cap
38649.0,2018,7314565,
38649.0,2019,7296422,
38649.0,2020,6314142,
38649.0,2021,8440799,11090522.73
38649.0,2021,8440799,
38649.0,2022,,2635596.35519999
38649.0,2023,,195768.435
34766.0,2009,,
34766.0,2010,,
34766.0,2011,,
34766.0,2012,,
34766.0,2013,,
34766.0,2014,,
34766.0,2015,25000,
34766.0,2016,,32355879.92
34766.0,2016,13996115,
34766.0,2017,,14689049.84
34766.0,2017,9755328,
34766.0,2018,5663192,2832416.5388
34766.0,2019,9992805,20375481.77
34766.0,2020,10627274,13314323.0231
34766.0,2021,9122935,14500638.45
34766.0,2022,,5152121.964
34766.0,2022,9247142,
34766.0,2023,,2228304.4
33695.0,2009,,
33695.0,2010,,
33695.0,2011,711183000,
33695.0,2012,1031755000,
33695.0,2013,1009485000,
33695.0,2014,1128395000,
33695.0,2015,1206800000,
33695.0,2016,,245654068.68
33695.0,2016,1333675063,
33695.0,2017,,235929130.1
33695.0,2017,1344429000,
33695.0,2018,1963883000,261085140.33
33695.0,2019,2037201000,305726001.299999
33695.0,2020,2987006000,323693381.5
33695.0,2021,3133046000,466153692.87
33695.0,2022,,387014802.88
33695.0,2022,3117169000,
33695.0,2023,,388142299.059999
38107.0,2010,,
38107.0,2011,,
38107.0,2012,,
38107.0,2013,,
38107.0,2014,,
38107.0,2015,1747,
38107.0,2016,1231,
38107.0,2017,21358,
38107.0,2017,,
38107.0,2018,525545,
38107.0,2018,,
38107.0,2019,625421,
38107.0,2019,,14040000.0
38107.0,2020,,5019662.5
38107.0,2021,137881,
38107.0,2021,,19831807.708
38107.0,2022,462556,
38107.0,2022,,254596.241
38107.0,2023,,570563.5749
21834.0,2009,,
21834.0,2010,,
21834.0,2011,,
21834.0,2012,,
21834.0,2013,,
21834.0,2014,580714876,
21834.0,2015,450985570,
21834.0,2016,,570000000.0
21834.0,2016,502362000,
21834.0,2017,,873578637.49
21834.0,2017,867243000,
21834.0,2018,1073091000,806882149.02
21834.0,2019,952385000,99238799.0
21834.0,2020,824562000,203656621.85
21834.0,2021,720892000,84964998.3
21834.0,2022,,409251135.5
21834.0,2022,724678000,
21834.0,2023,,213819767.92
28056.0,2009,,
28056.0,2010,,
28056.0,2011,,
28056.0,2012,,
28056.0,2013,,
28056.0,2014,,
28056.0,2015,859237,
28056.0,2016,,37139132.8599999
28056.0,2016,19956998,
28056.0,2017,,65843387.4999999
28056.0,2017,45821471,
28056.0,2018,168392267,321062230.5
28056.0,2019,584501000,326011277.7
28056.0,2020,353133000,42929548.0
28056.0,2021,344989000,20606183.0399999
28056.0,2022,,224121865.275
28056.0,2022,303467000,
28056.0,2023,,227868441.149999
27885.0,2009,,
27885.0,2010,,
27885.0,2011,,
27885.0,2012,,
27885.0,2013,,
27885.0,2014,102238000,
27885.0,2015,210231000,
27885.0,2016,,1067314245.92
27885.0,2016,537596000,
27885.0,2017,,1878339720.26
27885.0,2017,797164000,
27885.0,2018,1117872000,5018680447.2
27885.0,2019,1728761000,11725004300.58
27885.0,2020,2753645000,37618400295.0
27885.0,2021,3577340000,44045240377.28
27885.0,2022,,21944783823.41
27885.0,2022,4380679000,
27885.0,2023,,35281773055.48
28084.0,2009,,
28084.0,2010,,
28084.0,2011,,
28084.0,2012,,
28084.0,2013,,
28084.0,2014,,
28084.0,2016,139926000,
28084.0,2016,,1250049469.86
28084.0,2017,283864000,
28084.0,2017,,1718551542.67999
28084.0,2018,572450000,
28084.0,2018,,3736704151.04
28084.0,2019,740064000,
28084.0,2019,,9330549345.0
28084.0,2020,1594073000,
28084.0,2020,,24461234586.36
28084.0,2021,3105165000,
28084.0,2021,,11803247019.1
28084.0,2022,3193179000,
28084.0,2022,,6028858360.98
28084.0,2023,,6116579951.67
27871.0,2009,,
27871.0,2010,,
27871.0,2011,2095109000,
27871.0,2012,2232440000,
27871.0,2013,2258387000,
27871.0,2014,2428189000,
27871.0,2015,2899420000,
27871.0,2016,,622154415.9
27871.0,2016,3276881000,
27871.0,2017,,1281811598.08
27871.0,2017,4727713000,
27871.0,2018,5136764000,1075973110.64
27871.0,2019,6124921000,1224603897.68
27871.0,2020,11207330000,1639212136.00999
27871.0,2021,12597686000,2090731032.18
27871.0,2022,,1696048682.12
27871.0,2022,12847756000,
27871.0,2023,,1866709490.0
260751.0,2009,,
260751.0,2010,,
260751.0,2011,8824400000,
260751.0,2012,8833000000,
260751.0,2013,8870800000,
260751.0,2014,9858440000,
260751.0,2015,10275563000,
260751.0,2016,,1674126772.08
260751.0,2016,11103545000,
260751.0,2017,,1984162717.68
260751.0,2017,10779237000,
260751.0,2018,10773178000,1735511484.3
260751.0,2019,13921575000,1962251652.54
260751.0,2020,14738634000,1558341139.68
260751.0,2021,15335200000,1902121586.61
260751.0,2022,,1497919410.89999
260751.0,2022,14306062000,
260751.0,2023,,1558564819.35
27907.0,2009,,
27907.0,2010,,
27907.0,2011,,
27907.0,2012,,
27907.0,2013,,
27907.0,2014,354178000,
27907.0,2015,361072000,
27907.0,2016,,1309741544.78
27907.0,2016,414729000,
27907.0,2017,,1032056517.27
27907.0,2017,417244000,
27907.0,2018,,421874290.16
27907.0,2019,,
27907.0,2019,,806489644.54
27907.0,2020,453104000,
27907.0,2020,,1290760714.43
27907.0,2021,487393000,
27907.0,2021,,1730927882.43
27907.0,2022,494632000,
27907.0,2022,,2927477593.6
27907.0,2023,595601000,
27907.0,2023,,7967455414.8
27887.0,2009,,
27887.0,2010,,
27887.0,2011,,
27887.0,2012,,
27887.0,2013,,
27887.0,2014,,
27887.0,2015,,
27887.0,2016,,564250000.0
27887.0,2016,251047116,
27887.0,2017,,572687500.0
27887.0,2017,251985745,
27887.0,2018,216526637,560355685.2
27887.0,2018,216526637,
27887.0,2019,,562547785.68
178847.0,2009,,
178847.0,2010,,
178847.0,2011,,
178847.0,2012,,
178847.0,2013,,
178847.0,2014,20719000,
178847.0,2015,14221000,
178847.0,2016,,148439439.299999
178847.0,2016,78778000,
178847.0,2017,,115290410.37
178847.0,2017,53101000,
178847.0,2018,30386000,48672514.44
178847.0,2019,20393000,14675790.0
178847.0,2020,10617000,11656047.0
178847.0,2021,52531000,29165804.2799999
178847.0,2022,,3499394.52
178847.0,2022,11142000,
178847.0,2023,,5838497.1359
170677.0,2009,,
170677.0,2010,,
170677.0,2011,,
170677.0,2012,,
170677.0,2013,,
170677.0,2014,207192000,
170677.0,2015,198905000,
170677.0,2016,,75372087.55
170677.0,2016,247835000,
170677.0,2017,,53308342.0
170677.0,2017,264679000,
170677.0,2018,337733000,37865052.72
170677.0,2019,331525000,8565627.15
170677.0,2020,220316000,3441287.24
170677.0,2021,232963000,15413169.84
170677.0,2022,,16262077.0
170677.0,2022,223130000,
170677.0,2023,,50068497.15
7449.0,2009,2681527000,
7449.0,2010,2772778000,4643800
7449.0,2011,,5156116
7449.0,2011,2943394000,
7449.0,2012,3354027000,5842200
7449.0,2013,3250325000,5392800
7449.0,2014,3358625000,5632480
7449.0,2015,3477407000,5632480
7449.0,2016,,5947060
7449.0,2016,3602140000,
7449.0,2017,,5812240
7449.0,2017,3879375000,
7449.0,2018,,6183744
7449.0,2018,3946804000,
7449.0,2019,4674744000,
7449.0,2020,5007262000,
7449.0,2021,5557389000,
7449.0,2022,6078764000,
28012.0,2009,,
28012.0,2010,,
28012.0,2011,,
28012.0,2012,,
28012.0,2013,,
28012.0,2014,2120000,
28012.0,2015,5832000,
28012.0,2016,,204514281.92
28012.0,2016,58040000,
28012.0,2017,,78064687.44
28012.0,2017,57184000,
28012.0,2018,53904000,57279281.58
28012.0,2019,88756000,270880404.9
28012.0,2020,700461000,1264652684.4
28012.0,2021,1278720000,3000745656.09
28012.0,2022,,876665188.56
28012.0,2022,1386053000,
28012.0,2023,,856691677.87
27803.0,2009,,
27803.0,2010,,
27803.0,2011,,
27803.0,2012,,
27803.0,2013,,
27803.0,2014,994200000,
27803.0,2015,817600000,
27803.0,2016,,749148000.0
27803.0,2016,978900000,
27803.0,2017,,656813000.0
27803.0,2017,893500000,
27803.0,2018,868700000,478423000.0
27803.0,2019,886900000,359121000.0
27803.0,2020,865600000,566380028.9
27803.0,2021,883300000,1562401089.0
27803.0,2022,,1124865657.7
27803.0,2022,828300000,
27803.0,2023,,1815443506.8
27802.0,2009,,
27802.0,2010,,
27802.0,2011,3315900000,
27802.0,2012,2198200000,
27802.0,2013,2035000000,
27802.0,2014,1869100000,
27802.0,2015,2011100000,
27802.0,2016,,976472000.0
27802.0,2016,1952000000,
27802.0,2017,,527902916.55
27802.0,2017,2014000000,
27802.0,2018,1754000000,233238299.0
27802.0,2019,1649000000,6895849.38199999
27802.0,2019,1649000000,
27802.0,2020,,671721.24
27802.0,2021,,762403.6074
32342.0,2009,,
32342.0,2010,,
32342.0,2011,,
32342.0,2012,,
32342.0,2013,,
32342.0,2014,,
32342.0,2015,,
32342.0,2016,,
32342.0,2016,,
32342.0,2017,,29333689.65
32342.0,2017,,
32342.0,2018,,1600631.13
32342.0,2019,,1441801.95609999
32342.0,2020,3485,5304527.192
32342.0,2021,30615988,42251950.195
32342.0,2022,,9843536.86
32342.0,2022,101017623,
32342.0,2023,,98435.3686
28087.0,2009,,
28087.0,2010,,
28087.0,2011,,
28087.0,2012,,
28087.0,2013,,
28087.0,2014,17775000,
28087.0,2015,10961000,
28087.0,2016,,103609481.119999
28087.0,2016,41472000,
28087.0,2017,,95749095.0
28087.0,2017,31437000,
28087.0,2018,45045000,95905508.16
28087.0,2019,35372000,95110020.78
28087.0,2020,32529000,87425755.3999999
28087.0,2021,39380000,224397648.7
28087.0,2022,,113104577.999999
28087.0,2022,55333000,
28087.0,2023,,190051879.519999
28309.0,2009,,
28309.0,2010,,
28309.0,2011,,
28309.0,2012,,
28309.0,2013,,
28309.0,2014,3557680323.63574,
28309.0,2015,4460041187.94711,
28309.0,2016,,1277449166.4
28309.0,2016,4792519731.94341,
28309.0,2017,,1502035243.58999
28309.0,2017,2793116000.0,
28309.0,2018,1821118000.0,1103561322.15
28309.0,2019,1697166000.0,1151549290.5
28309.0,2020,1706205000.0,1582872948.19999
28309.0,2021,1146115000.0,1301852564.09999
28309.0,2022,,683587177.04
28309.0,2022,1416331000.0,
28309.0,2023,,840855982.566331
28365.0,2009,,
28365.0,2010,,
28365.0,2011,,
28365.0,2012,,
28365.0,2013,,
28365.0,2014,1529000,
28365.0,2015,941000,
28365.0,2016,,82547975.9
28365.0,2016,12870000,
28365.0,2017,,11368437.84
28365.0,2017,9323000,
28365.0,2018,7754000,13735813.8148
28365.0,2019,4979000,15558727.8
28365.0,2020,6022000,7071658.2
28365.0,2021,11501000,11948488.6004
28365.0,2022,,1886902.31999999
28365.0,2022,6782000,
28365.0,2023,,1197100.73
13922.0,2010,,
13922.0,2011,,
13922.0,2012,,
13922.0,2013,,
13922.0,2014,,
13922.0,2015,,
13922.0,2016,0,
13922.0,2017,248,
13922.0,2018,12308,
13922.0,2018,,12570000.0
13922.0,2019,0,
13922.0,2019,,12570000.0
13922.0,2020,0,
13922.0,2020,,
13922.0,2021,125000,
13922.0,2021,,2765400.0
13922.0,2022,0,
13922.0,2022,,312104.72
13922.0,2023,0,
13922.0,2023,,13703738.4
157373.0,2009,,
157373.0,2010,,
157373.0,2011,37335000000,
157373.0,2012,32969000000,
157373.0,2013,28822000000,
157373.0,2014,21343000000,
157373.0,2016,,6626250000.0
157373.0,2016,15167000000,
157373.0,2017,,7844809893.04
157373.0,2017,14600000000,
157373.0,2018,26024000000,11546776722.6
157373.0,2019,26616000000,11212179571.89
157373.0,2020,25208000000,9619753758.08
157373.0,2021,29683000000,10680783033.69
157373.0,2022,,9232521501.6
157373.0,2022,32787000000,
157373.0,2023,,13772916021.24
22284.0,2009,,
22284.0,2010,,
22284.0,2011,,
22284.0,2012,,
22284.0,2013,,
22284.0,2014,109629000,
22284.0,2015,132564000,
22284.0,2016,,647373275.5
22284.0,2016,173452000,
22284.0,2017,,349803665.78
22284.0,2017,246802000,
22284.0,2018,320292000,92360473.74
22284.0,2019,363403000,104122292.4
22284.0,2020,427677000,74850789.72
22284.0,2021,374019000,80572769.78
22284.0,2022,,81045126.53
22284.0,2022,360003000,
22284.0,2023,,79700515.72
187163.0,2010,,
187163.0,2011,,
187163.0,2012,,
187163.0,2013,,
187163.0,2014,,
187163.0,2015,373412000,
187163.0,2016,401118000,
187163.0,2016,,1871906662.49999
187163.0,2017,486845000,
187163.0,2017,,1411837903.98
187163.0,2018,568376000,
187163.0,2018,,1964058505.99999
187163.0,2019,629374000,
187163.0,2019,,2075963139.14999
187163.0,2020,1036715000,
187163.0,2020,,2823393983.32
187163.0,2021,1140737000,
187163.0,2021,,5936024922.6
187163.0,2022,1424586000,
187163.0,2022,,5327922618.74999
187163.0,2023,1836543000,
187163.0,2023,,3044341932.5
28367.0,2009,,
28367.0,2010,,
28367.0,2011,,
28367.0,2012,,
28367.0,2013,13263000,
28367.0,2014,18509000,
28367.0,2015,37872000,
28367.0,2016,,663809430.0
28367.0,2016,138156000,
28367.0,2017,,1288111225.35
28367.0,2017,133123000,
28367.0,2018,117523000,1680158759.4
28367.0,2019,306212000,1812858664.32
28367.0,2020,511739000,6848588589.36
28367.0,2021,462967000,3463133817.93
28367.0,2022,,2820485942.26
28367.0,2022,448222000,
28367.0,2023,,3280857136.32
28379.0,2009,,
28379.0,2010,,
28379.0,2011,,
28379.0,2012,,
28379.0,2013,,
28379.0,2014,,
28379.0,2015,,
28379.0,2016,,1111811629.5
28379.0,2016,2163895000,
28379.0,2017,,953510462.24
176899.0,2009,2780317000,
176899.0,2010,5231448000,2961867773.4
176899.0,2011,,3362733486.72
176899.0,2011,6219609000,
176899.0,2012,9790731000,3114520517.2
176899.0,2013,7684795000,2976306505.27
176899.0,2014,7259225000,882388446.94
176899.0,2015,2922027000,116008811.4
176899.0,2016,,456192442.95
176899.0,2016,1081392000,
176899.0,2017,,751083680.62
176899.0,2017,1119627000,
176899.0,2018,1024338000,271627649.15
176899.0,2019,607689000,151684350.64
176899.0,2020,260832000,111378129.9
176899.0,2021,352912000,383620500.0
176899.0,2022,,627860558.39
176899.0,2022,600497000,
176899.0,2023,,507037647.23
28420.0,2009,,
28420.0,2010,,
28420.0,2011,,
28420.0,2012,,
28420.0,2013,276492000,
28420.0,2014,285550000,
28420.0,2015,286750000,
28420.0,2016,,1416558159.72
28420.0,2016,420437000,
28420.0,2017,,1733527297.6
28420.0,2017,460813000,
28420.0,2018,493481000,2237710170.15
28420.0,2019,1014552000,2868761328.36
28420.0,2020,1113505000,7636668165.36
28420.0,2021,1817578000,6073168726.6
28420.0,2022,,4021190246.70999
28420.0,2022,1943656000,
28420.0,2023,,3825687061.27999
28470.0,2009,,
28470.0,2010,,
28470.0,2011,,
28470.0,2012,,
28470.0,2013,,
28470.0,2014,7315000,
28470.0,2015,24342000,
28470.0,2016,,342476246.349999
28470.0,2016,126818000,
28470.0,2017,,192326814.0
28470.0,2017,80197000,
28470.0,2018,219220000,742089038.6
28470.0,2019,284152000,2212559245.78
28470.0,2019,284152000,
28470.0,2020,,2271549355.625
14793.0,2009,4840596000,
14793.0,2010,4880769000,5696625932.0
14793.0,2011,,3070580038.47
14793.0,2011,10213959000,
14793.0,2012,10006777000,1553871043.8
14793.0,2013,8990193000,944645995.55
14793.0,2014,8429723000,377847919.36
14793.0,2015,5041881000,21006327.091
14793.0,2016,,1951199891.9
14793.0,2016,2136597000,
14793.0,2017,,2043444756.92
14793.0,2017,1979632000,
14793.0,2018,1887060000,1560162206.0
14793.0,2019,1867756000,1079095431.96
14793.0,2020,1722472000,662996839.53
14793.0,2021,2117160000,1398663421.08
14793.0,2022,,2582043012.0
14793.0,2022,2433108000,
14793.0,2023,,3048228192.4
40819.0,2009,,
40819.0,2010,,
40819.0,2011,,
40819.0,2012,,
40819.0,2013,,
40819.0,2014,,
40819.0,2015,,
40819.0,2016,,6050000.0
40819.0,2016,3676431.20417,
40819.0,2017,,57269635.2
40819.0,2017,92382875.29471,
40819.0,2018,437663000.0,60767129.9999999
40819.0,2019,1387268000.0,267832694.85
40819.0,2020,1499000000.0,369479689.14
40819.0,2021,1887685000.0,402032661.469999
40819.0,2022,,273227423.009999
40819.0,2022,1938962000.0,
40819.0,2023,,235727205.72
34584.0,2009,,
34584.0,2010,,
34584.0,2011,,
34584.0,2012,,
34584.0,2013,,
34584.0,2014,,
34584.0,2015,,
34584.0,2016,70965722,
34584.0,2016,,177675793.1
34584.0,2017,71349930,
34584.0,2017,,180809610.019999
34584.0,2018,36881000,80670488.42
34584.0,2019,29052000,46557587.37
34584.0,2020,31836000,57270051.72
34584.0,2021,99294000,254456734.299999
34584.0,2022,,79362477.5361
34584.0,2022,54835000,
34584.0,2023,,14662777.93
32407.0,2009,,
32407.0,2010,,
32407.0,2011,,
32407.0,2012,,
32407.0,2013,,
32407.0,2014,,
32407.0,2015,163854,
32407.0,2016,,
32407.0,2016,16985638,
32407.0,2017,,36285489.0
32407.0,2017,19046780,
32407.0,2018,18810123,34240411.24
32407.0,2019,18261037,15426418.345
32407.0,2020,17265054,10394134.465
32407.0,2021,37854963,22678162.2
32407.0,2022,,3349621.66
32407.0,2022,24644897,
32407.0,2023,,2223646.77
28091.0,2009,,
28091.0,2010,,
28091.0,2011,,
28091.0,2012,,
28091.0,2013,,
28091.0,2014,2917999,
28091.0,2015,4783132,
28091.0,2016,,87559264.1
28091.0,2016,26629283,
28091.0,2017,,50817221.58
28091.0,2017,24524040,
28091.0,2018,25240106,48991453.14
28091.0,2019,23563215,24140716.04
28091.0,2020,17799000,55632001.775
28091.0,2021,27180000,45781766.74
28091.0,2022,,16704919.5
28091.0,2022,24188000,
28091.0,2023,,6908464.5676
33899.0,2010,,
33899.0,2011,,
33899.0,2012,,
33899.0,2013,,
33899.0,2014,,
33899.0,2015,,
33899.0,2016,846,
33899.0,2017,1398,
33899.0,2018,8235,
33899.0,2018,,
33899.0,2019,,
33899.0,2019,,18660000.0
33899.0,2020,,
33899.0,2020,,24817800.0
33899.0,2021,,327114952.5
33899.0,2022,,327114952.5
33899.0,2022,0,
33899.0,2023,,218076635.0
29598.0,2009,,
29598.0,2010,,
29598.0,2011,,
29598.0,2012,,
29598.0,2013,,
29598.0,2014,123428353,
29598.0,2015,123373382,
29598.0,2016,122159961,
29598.0,2017,,51494598.8099999
29598.0,2017,152335361,
29598.0,2018,150283193,40850819.1
29598.0,2019,163003518,42483232.1369
29598.0,2020,183939272,47094547.5
29598.0,2021,200001968,55154199.0
29598.0,2022,,49693423.5
29598.0,2022,192162211,
29598.0,2023,,48035849.4
27638.0,2009,,
27638.0,2010,,
27638.0,2011,24772000000,
27638.0,2012,24777000000,
27638.0,2013,21126000000,
27638.0,2014,18680000000,
27638.0,2015,16413000000,
27638.0,2016,,5134969803.59999
27638.0,2016,16741000000,
27638.0,2017,,9967185185.23
27638.0,2017,17447000000,
27638.0,2018,16132000000,4957011822.42
27638.0,2019,14631000000,3991829370.66
27638.0,2020,14860000000,4286794490.45
27638.0,2021,15025000000,11147605498.26
27638.0,2022,,8045332892.55
27638.0,2022,14756000000,
27638.0,2023,,6068044872.0
27638.0,2009,,
27638.0,2010,,
27638.0,2011,24772000000,
27638.0,2012,24777000000,
27638.0,2013,21126000000,
27638.0,2014,18680000000,
27638.0,2015,16413000000,
27638.0,2016,,5134969803.59999
27638.0,2016,16741000000,
27638.0,2017,,9967185185.23
27638.0,2017,17447000000,
27638.0,2018,16132000000,4957011822.42
27638.0,2019,14631000000,3991829370.66
27638.0,2020,14860000000,4286794490.45
27638.0,2021,15025000000,11147605498.26
27638.0,2022,,8045332892.55
27638.0,2022,14756000000,
27638.0,2023,,6068044872.0
28670.0,2009,,
28670.0,2010,,
28670.0,2011,,
28670.0,2012,,
28670.0,2013,,
28670.0,2014,,
28670.0,2015,,
28670.0,2016,,60936500.0
28670.0,2016,,
28670.0,2017,,113122059.57
28670.0,2017,80028000,
28670.0,2018,281466000,443723562.0
28670.0,2019,745857000,899346895.56
28670.0,2020,1768081000,4060802999.64
28670.0,2021,2084602000,6733793154.31
28670.0,2022,,2835058178.45
28670.0,2022,2414836000,
28670.0,2023,,2826975660.6
27800.0,2009,,
27800.0,2010,,
27800.0,2011,,
27800.0,2012,,
27800.0,2013,,
27800.0,2014,5663790000,
27800.0,2015,5093634000,
27800.0,2016,,1450710627.0
27800.0,2016,4789375000,
27800.0,2017,,1295509526.44
27800.0,2017,4392064000,
27800.0,2018,,1953630888.67999
194755.0,2009,284034000,
194755.0,2011,624656000,
194755.0,2012,1684010000,459009808.789999
194755.0,2013,2342107000,455502624.66
194755.0,2014,2447175000,106391060.56
194755.0,2015,679167000,21995543.66
194755.0,2016,,512275925.999999
194755.0,2016,760939000,
194755.0,2017,,417374076.679999
194755.0,2017,688128000,
194755.0,2018,605495000,190019987.62
194755.0,2019,877539000,260638599.33
194755.0,2020,384759000,49329950.81
194755.0,2021,455100000,118252242.19
194755.0,2022,,337912255.95
194755.0,2022,459478000,
194755.0,2023,,231843431.0
185952.0,2010,,
185952.0,2011,,
185952.0,2012,,
185952.0,2013,,
185952.0,2014,705687000,
185952.0,2015,695821000,
185952.0,2017,1254432000,
185952.0,2017,,2086667590.85
185952.0,2018,1408100000,
185952.0,2018,,470755398.08
185952.0,2019,1347100000,
185952.0,2019,,762167313.78
185952.0,2020,,558583302.06
185952.0,2021,1238300000,
185952.0,2021,,920047843.35
185952.0,2022,1344600000,
185952.0,2022,,755392992.68
185952.0,2023,1410400000,
185952.0,2023,,1081220912.93
28790.0,2010,,
28790.0,2011,,
28790.0,2012,1767500000,
28790.0,2013,1866500000,
28790.0,2014,1930000000,
28790.0,2015,2055900000,
28790.0,2016,2159300000,
28790.0,2016,,5528330651.9
28790.0,2017,2485600000,
28790.0,2017,,8254349598.25
28790.0,2018,2752600000,
28790.0,2018,,10775954683.08
28790.0,2019,3048100000,
28790.0,2019,,12568304395.36
28790.0,2020,4662300000,
28790.0,2020,,11523999156.6799
28790.0,2021,4209400000,
28790.0,2021,,9203004168.0
28790.0,2022,4139800000,
28790.0,2022,,12856275922.4
28790.0,2023,6519800000,
28790.0,2023,,15605223308.82
29013.0,2009,,
29013.0,2010,,
29013.0,2011,,
29013.0,2012,,
29013.0,2013,,
29013.0,2014,,
29013.0,2015,50654000,
29013.0,2016,35978000,
29013.0,2017,,98970566.64
29013.0,2017,21413000,
29013.0,2018,24899000,62018600.28
29013.0,2019,26966000,92888194.08
29013.0,2020,42596000,183964163.35
29013.0,2021,55728000,263026399.549999
29013.0,2022,,47532617.02
29013.0,2022,13290000,
29013.0,2023,,53874620.15
